DATE,CCR,AGE,GENDER,RACE,ARRESTLOCATION,OFFENSES,INCIDENTLOCATION,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y,ARRESTTIMEONLY,high_temp,low_temp,precipitation
6/25/18,18121035,22,M,B,"800 Block Mt Pleasant RD Pittsburgh, PA 15214","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","800 Block Mt Pleasant RD Pittsburgh, PA 15214",Northview Heights,1,2609,1,1,-79.9994764,40.47575196,01:52:00,63,78,0.09
7/4/18,18126171,32,M,B,"2700 Block Glen Mawr ST Pittsburgh, PA 15204","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","2700 Block Glen Mawr ST Pittsburgh, PA 15204",Sheraden,6,2018,2,5,-80.04925596,40.45329993,01:05:00,71,93,0
7/11/18,18131191,25,M,B,"7700 Block Tuscarora ST Pittsburgh, PA 15221","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","7700 Block Tuscarora ST Pittsburgh, PA 15221",Point Breeze,4,1406,9,3,-79.89431574,40.44578506,00:06:00,63,81,0.02
7/24/18,18124384,21,M,B,"800 Block E Warrington AV Pittsburgh, PA 15210","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","100 Block Stewart AV Pittsburgh, PA 15227",Carrick,3,2904,4,3,-79.97946611,40.38248955,16:18:00,70,84,0
7/26/18,18142612,25,M,B,"700 Block S 21st ST Pittsburgh, PA 15203","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","700 Block S 21st ST Pittsburgh, PA 15203",South Side Flats,3,1609,,,,,10:00:00,60,82,0
8/4/18,18149050,34,M,B,"300 Block Santron AV Pittsburgh, PA 15210","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","300 Block Santron AV Pittsburgh, PA 15210",Carrick,3,2904,4,3,-79.98948499,40.39005662,03:17:00,65,85,0.07
8/4/18,18148937,38,M,B,"200 Block Tipton ST Pittsburgh, PA 15207","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","200 Block Tipton ST Pittsburgh, PA 15207",Hazelwood,4,1515,5,3,-79.94158446,40.40799397,00:05:00,65,85,0.07
8/24/18,18162670,61,M,B,"3100 Block Ellers ST Pittsburgh, PA 15213","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","3100 Block Ellers ST Pittsburgh, PA 15213",West Oakland,4,402,6,3,-79.96780128,40.44085807,22:00:00,53,76,0
8/27/18,18166104,20,M,B,"1400 Block Washington BL Pittsburgh, PA 15206","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","1400 Block Washington BL Pittsburgh, PA 15206",Highland Park,5,1106,9,2,-79.90860787,40.47038056,12:30:00,69,91,0
9/8/18,18060733,31,M,B,"5000 Block 2nd AV Pittsburgh, PA 15207","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","5100 Block Chaplain WY Pittsburgh, PA 15207",Hazelwood,4,1501,,,,,11:14:00,56,72,0.32
9/24/18,18187991,56,M,B,"2000 Block Tustin ST Pittsburgh, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","2000 Block Tustin ST Pittsburgh, PA 15219",Bluff,2,103,6,3,-79.97766665,40.43677164,02:24:00,56,68,0
9/27/18,18190997,32,M,B,"600 Block 1st AV Pittsburgh, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","600 Block N Negley AV Pittsburgh, PA 15206",East Liberty,5,1113,9,2,-79.92700832,40.46872268,21:50:00,51,62,0
10/9/18,18196899,27,M,B,"900 Block Second AV Pittsburgh, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","400 Block Wood ST Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.00108014,40.43943315,09:30:00,65,82,0
10/13/18,18202884,33,M,B,Zone 4,"2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck",Zone 4,,4,,,,,,07:07:00,40,47,0.23
11/5/18,18194591,20,M,W,"900 Block 2nd AV Pittsburgh, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","1400 Block Halsey PL Pittsburgh, PA 15212",Marshall-Shadeland,1,2704,1,1,-80.03012166,40.46438993,10:55:00,46,61,0.13
11/8/18,18220426,41,F,W,"200 Block Kennedy AV Pittsburgh, PA 15214","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","200 Block Kennedy AV Pittsburgh, PA 15214",Perry South,1,2615,1,1,-80.01045572,40.47428943,00:21:00,29,44,0
11/11/18,18222865,29,M,W,"1200 Block Dagmar AV Pittsburgh, PA 15216","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","1200 Block Dagmar AV Pittsburgh, PA 15216",Beechview,6,1916,4,5,-80.02344572,40.41677203,05:53:00,21,41,0
11/16/18,18226513,30,M,B,"100 Block Zara ST Pittsburgh, PA 15210","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","100 Block Zara ST Pittsburgh, PA 15210",Knoxville,3,3001,3,5,-79.98814533,40.41591174,22:20:00,31,32,0.99
11/23/18,18230916,61,M,B,"4500 Block Armorhill AV Pittsburgh, PA 15207","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","4500 Block Armorhill AV Pittsburgh, PA 15207",New Homestead,4,3103,5,3,-79.92109797,40.39600315,19:13:00,24,46,0
12/26/18,18252999,42,F,W,"100 Block Jucunda ST Pittsburgh, PA 15210","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","100 Block Jucunda ST Pittsburgh, PA 15210",Knoxville,3,3001,3,5,-79.98821973,40.41739906,03:40:00,27,45,0
2/20/18,18032708,35,M,W,"100 Block 7th ST Pittsburgh, PA 15222","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck / 2718(a)(2) Strangulation - Blocking the Nose and Mouth of the Person","100 Block 7th ST Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.00099348,40.44413678,08:32:00,60,78,0.38
10/6/18,18197356,30,M,B,Zone 2,"2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 3123(a)(1) IDSI by forcible compulsion",Zone 2,,2,,,,,,03:07:00,65,79,0.01
2/14/18,18029057,30,M,B,"400 Block Lorenz AV Pittsburgh, PA 15220","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 3304(a)(1) CRIMINAL MISCHIEF-Prop Damage By Fire, Explosives, or Other Dangerous Means / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","400 Block Lorenz AV Pittsburgh, PA 15220",Elliott,6,2020,2,5,-80.03715883,40.44651309,21:45:00,40,50,0
1/1/18,17240670,37,M,B,"5000 Block Langhorn ST Pittsburgh, PA 15207","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another","30 Block Elmore ST Pittsburgh, PA 15219",Middle Hill,2,501,6,3,-79.97804539,40.44200061,17:00:00,-1,11,0.02
6/4/18,18064491,20,M,B,"900 Block 2nd AV Pittsburgh, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another","100 Block Rhine PL Pittsburgh, PA 15212",Spring Hill-City View,1,2620,1,1,-79.99204185,40.46535964,17:10:00,59,71,0.35
9/16/18,18175361,22,M,B,"2000 Block Centre AV Pittsburgh, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another","200 Block Wick ST Pittsburgh, PA 15219",Crawford-Roberts,2,305,,,,,10:15:00,64,80,0
8/28/18,18166775,50,M,B,"100 Block Greenfield AV Pittsburgh, PA 15207","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","100 Block Greenfield AV Pittsburgh, PA 15207",Greenfield,4,1516,5,3,-79.930155,40.42226488,06:45:00,80,92,0
10/2/18,18170170,25,M,B,"900 Block 2ND AV Pittsburgh, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","5800 Block Ferree ST Pittsburgh, PA 15217",Squirrel Hill North,4,1403,8,3,-79.92319751,40.44068264,13:42:00,65,75,0
5/23/18,18096215,20,F,B,"600 Block 1st AV Pittsburgh, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 3503(b.1)(i) Simple Trespasser -- threatening or terrorizing the owner or occupant of the premises / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another","3200 Block Brighton RD Pittsburgh, PA 15212",Marshall-Shadeland,1,2715,1,1,-80.03076371,40.47563977,12:30:00,58,73,0.19
5/3/18,18082559,53,M,B,"800 Block Georgia AV Pittsburgh, PA 15210","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 3921(a) Theft by Unlawful Taking or Disposition - Movable item","800 Block Georgia AV Pittsburgh, PA 15210",Knoxville,3,3001,3,5,-79.99548638,40.40944134,21:48:00,67,83,0
8/2/18,18105929,61,M,B,"900 Block 2nd AV Pittsburgh, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 3921(a) Theft by Unlawful Taking or Disposition - Movable item / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","1000 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,2,5,-80.02039554,40.44092463,12:15:00,65,77,0.06
9/25/18,18188837,22,M,B,"1000 Block Brushton AV Pittsburgh, PA 15221","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 3921(a) Theft by Unlawful Taking or Disposition - Movable item / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","1000 Block Brushton AV Pittsburgh, PA 15221",Homewood North,5,1301,9,2,-79.88772958,40.4565467,09:13:00,60,71,0.95
8/31/18,18161836,23,M,B,"200 Block Elmore ST Pittsburgh, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 3921(a) Theft by Unlawful Taking or Disposition - Movable item / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another","200 Block Elmore ST Pittsburgh, PA 15219",Terrace Village,2,510,6,3,-79.9754116,40.44183546,22:48:00,68,86,0
2/5/18,18023144,47,M,B,"200 Block 6th ST Pittsburgh, PA 15222","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 3929(a)(1) Retail Theft; takes possession of, carries away, or transfers displayed merchandise","200 Block 6th ST Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.00220679,40.44269983,16:38:00,14,26,0.09
3/6/18,18042756,27,F,B,"100 Block Hazlett ST Pittsburgh, PA 15214","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 4304(a)(1) Enhanced Endangering Welfare of Children - Course of Conduct","100 Block Hazlett ST Pittsburgh, PA 15214",Northview Heights,1,2609,1,1,-80.00307697,40.4759708,17:37:00,30,48,0
1/5/18,17248451,11,F,B,"600 Block 1ST AV PITTSBURGH, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING","500 Block N HIGHLAND AV PITTSBURGH, PA 15206",East Liberty,5,1113,8,2,-79.92496117,40.45301084,07:54:00,-1,9,0
1/26/18,18016364,15,F,B,"600 Block 1ST AV PITTSBURGH, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING","1200 Block MIFFLIN RD PITTSBURGH, PA 15207",Lincoln Place,4,3102,5,3,-79.91615023,40.37146767,10:23:00,23,53,0
2/2/18,18021237,11,M,B,"600 Block 1ST AV PITTSBURGH, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING","800 Block RECTENWALD ST PITTSBURGH, PA 15210",Mount Oliver,3,1607,3,3,-79.97940289,40.40856969,14:32:00,12,24,0.07
3/20/18,18048349,10,F,B,"600 Block 1ST AV PITTSBURGH, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING","1300 Block DAMAS ST PITTSBURGH, PA 15212",Spring Hill-City View,1,2620,1,1,-79.99033377,40.46542462,14:19:00,29,41,0
4/25/18,18073081,13,M,B,"600 Block 1ST AV PITTSBURGH, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING","2300 Block BRIGHTON RD PITTSBURGH, PA 15212",Marshall-Shadeland,1,2704,6,1,-80.02383854,40.46472734,16:06:00,44,57,0.47
4/27/18,18070466,14,F,B,"600 Block 1ST AV PITTSBURGH, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING","3500 Block FLEMING ST PITTSBURGH, PA 15212",Brighton Heights,1,2703,1,1,-80.03847454,40.47858752,08:00:00,43,67,0
4/27/18,18070466,15,F,B,"600 Block 1ST AV PITTSBURGH, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING","3500 Block FLEMING ST PITTSBURGH, PA 15212",Brighton Heights,1,2703,1,1,-80.03847787,40.4785955,08:00:00,43,67,0
6/2/18,18104183,28,F,W,"300 Block West Penn PL Pittsburgh, PA 15224","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING","300 Block West Penn PL Pittsburgh, PA 15224",Bloomfield,5,806,7,2,-79.95988596,40.46475562,04:45:00,68,79,0
10/25/18,18210208,16,M,W,"600 Block 1ST AV PITTSBURGH, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING","2400 Block SHADY AV PITTSBURGH, PA 15217",Squirrel Hill South,4,1408,5,3,-79.92063686,40.43003607,10:20:00,29,44,0
10/25/18,18210208,16,M,W,"600 Block 1ST AV PITTSBURGH, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING","2400 Block SHADY AV PITTSBURGH, PA 15217",Squirrel Hill South,4,1408,5,3,-79.92063686,40.43003607,10:20:00,29,44,0
6/9/18,18108554,28,M,B,"600 Block 1st AV Pittsburgh, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another","PPG Place 2 Pittsburgh, PA 15222",Central Business District,2,201,,,,,06:00:00,64,79,0
10/23/18,18212270,12,M,B,"600 Block 1ST AV PITTSBURGH, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING / 3503(b)(1)(iii) Defiant Trespass - Fencing or Other Enclosure","3500 Block FLEMING AV PITTSBURGH, PA 15212",Brighton Heights,1,2703,1,1,-80.03847787,40.4785955,13:30:00,40,57,0
1/22/18,18011047,11,M,B,"600 Block 1ST AV PITTSBURGH, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF","500 Block N HIGHLAND AV PITTSBURGH, PA 15206",East Liberty,5,1113,8,2,-79.92496117,40.45301084,10:00:00,44,63,0.06
1/25/18,18015812,11,M,B,"600 Block 1ST AV PITTSBURGH, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF","50 Block MONTGOMERY PL PITTSBURGH, PA 15212",Allegheny Center,1,2204,1,1,-80.00496104,40.45480329,15:55:00,24,30,0.01
2/21/18,18033721,16,M,B,Zone 2,"2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF",Zone 1,,1,,,,,,14:56:00,43,70,0
5/7/18,18084784,17,F,B,"600 Block 1ST AV PITTSBURGH, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF","3800 Block PERRYSVILLE AV PITTSBURGH, PA 15214",Spring Hill-City View,1,2620,1,1,-80.01602089,40.48755132,08:20:00,54,72,0
5/7/18,18084784,17,F,B,"600 Block 1ST AV PITTSBURGH, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF","3800 Block PERRYSVILLE AV PITTSBURGH, PA 15214",Spring Hill-City View,1,2620,1,1,-80.01602089,40.48755132,08:20:00,54,72,0
12/10/18,18244056,11,M,B,"600 Block 1ST AV PITTSBURGH, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF","800 Block ARCH ST PITTSBURGH, PA 15212",Allegheny Center,1,2204,1,1,-80.00911402,40.45319007,11:00:00,18,26,0
7/6/18,18128308,28,M,B,"3100 Block Perrysville AV Pittsburgh, PA 15214","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 5533(a) Cruelty to animals - Intentionally, knowingly or recklessly illtreats, overloads, beats, abandons or abuses an animal","3100 Block Perrysville AV Pittsburgh, PA 15214",Perry North,1,2607,1,1,-80.0119638,40.47754549,23:25:00,66,79,0.33
9/21/18,18181403,27,F,B,"2700 Block Sacramento AV Pittsburgh, PA 15204","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 5533(a) Cruelty to animals - Intentionally, knowingly or recklessly illtreats, overloads, beats, abandons or abuses an animal","2700 Block Sacramento AV Pittsburgh, PA 15204",Sheraden,6,2018,2,5,-80.04767581,40.4552848,20:51:00,69,86,0
6/19/18,18117593,26,F,B,"700 Block Junilla ST Pittsburgh, PA 15219",2701(a)(2) Simple Asslt - Neg. Cause Bod. Harm Deadly Weap.,"700 Block Junilla ST Pittsburgh, PA 15219",Bedford Dwellings,2,509,6,3,-79.97253005,40.44965588,23:34:00,71,81,0
8/23/18,18163280,41,F,B,"7000 Block Churchland ST Pittsburgh, PA 15206",2701(a)(2) Simple Asslt - Neg. Cause Bod. Harm Deadly Weap.,Churchland ST,Lincoln-Lemington-Belmar,5,1201,,,,,17:41:00,52,75,0
1/6/18,18003338,22,M,B,"300 Block E North AV Pittsburgh, PA 15212",2701(a)(3) Simple Assault - Attempts by Physical Menace ,"2100 Block Harbor ST Pittsburgh, PA 15212",Spring Hill-City View,1,2620,1,1,-79.98910563,40.46751329,07:43:00,-2,11,0
2/21/18,18033047,71,M,B,"600 Block 1st AV Pittsburgh, PA 15219",2701(a)(3) Simple Assault - Attempts by Physical Menace ,"2100 Block Centre AV Pittsburgh, PA 15219",Middle Hill,2,501,6,3,-79.9789234,40.44439518,15:11:00,43,70,0
3/29/18,18057959,26,M,O,"4800 Block Stanton AV Pittsburgh, PA 15201",2701(a)(3) Simple Assault - Attempts by Physical Menace ,"4800 Block Stanton AV Pittsburgh, PA 15201",Stanton Heights,5,1005,9,2,-79.93470094,40.48033948,20:20:00,46,62,0.13
4/3/18,18060967,36,F,B,"100 Block W Mc Intyre AV Pittsburgh, PA 15214",2701(a)(3) Simple Assault - Attempts by Physical Menace ,"100 Block W Mc Intyre AV Pittsburgh, PA 15214",Perry South,1,2614,6,1,-80.01177862,40.4685803,00:12:00,36,59,0.04
5/5/18,18077460,31,M,W,"600 Block 1st AV Pittsburgh, PA 15219",2701(a)(3) Simple Assault - Attempts by Physical Menace ,"400 Block Zara ST Pittsburgh, PA 15210",Knoxville,3,3001,3,5,-79.99515865,40.41566859,19:31:00,49,71,0
5/9/18,18082445,30,M,W,"600 Block 1st AV Pittsburgh, PA 15219",2701(a)(3) Simple Assault - Attempts by Physical Menace ,"700 Block Woods Run AV Pittsburgh, PA 15212",Brighton Heights,1,2708,1,1,-80.02589939,40.48350238,18:30:00,56,81,0
5/12/18,18014840,34,F,B,"900 Block 2nd AV Pittsburgh, PA 15219",2701(a)(3) Simple Assault - Attempts by Physical Menace ,"6900 Block Hamilton AV Pittsburgh, PA 15208",Homewood West,5,1207,9,2,-79.90472302,40.45605828,00:30:00,51,82,0
5/29/18,18019552,22,M,B,"Tito WY & Exchange WY Pittsburgh, PA 15222",2701(a)(3) Simple Assault - Attempts by Physical Menace ,"2500 Block Chauncey DR Pittsburgh, PA 15219",Bedford Dwellings,2,509,6,3,-79.97380739,40.45093426,15:12:00,68,90,0
6/1/18,17183075,67,M,B,"Chestnut ST & Troy Hill RD Pittsburgh, PA 15212",2701(a)(3) Simple Assault - Attempts by Physical Menace ,"N Charles ST & Perrysville AV Pittsburgh, PA 15214",Perry South,1,2614,6,1,-80.00860169,40.47101383,02:43:00,67,78,0
